timestamp,node_serial_number,session_id,sample_period,min_log_sequence,max_log_sequence,battery_level,battery_state,temperature_setpoint,control_temperature,control_device_type,control_device_serial,app_mode,control_device_connected,lid_open,fixed_speed,fan_state,fan_duty_cycle,fan_commanded_speed,fan_measured_speed,fan_off_time,fan_on_time,hop_count
2026-01-26T22:13:54.180911,ENGDEV0009,3980105984,5000,3714,3714,OK,NOT_CHARGING,156.0,53.2,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,100,100,100,0,5000,1
2026-01-26T22:13:59.314302,ENGDEV0009,3980105984,5000,3715,3715,OK,NOT_CHARGING,156.0,52.9,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,100,100,100,0,5000,1
2026-01-26T22:14:04.851420,ENGDEV0009,3980105984,5000,3716,3716,OK,NOT_CHARGING,156.0,52.7,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,100,100,100,0,5000,1
2026-01-26T22:14:09.002175,ENGDEV0009,3980105984,5000,3717,3717,OK,NOT_CHARGING,156.0,52.7,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,100,100,100,0,5000,1
2026-01-26T22:14:13.651619,ENGDEV0009,3980105984,5000,3718,3718,OK,NOT_CHARGING,156.0,52.5,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,100,100,100,0,5000,1
2026-01-26T22:14:19.678678,ENGDEV0009,3980105984,5000,3719,3719,OK,NOT_CHARGING,156.0,52.5,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,100,100,100,0,5000,1
2026-01-26T22:14:24.309886,ENGDEV0009,3980105984,5000,3720,3720,OK,NOT_CHARGING,156.0,52.5,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,100,100,100,0,5000,1
2026-01-26T22:14:28.968979,ENGDEV0009,3980105984,5000,3721,3721,OK,NOT_CHARGING,156.0,52.5,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,100,100,100,0,5000,1
2026-01-26T22:14:34.963268,ENGDEV0009,3980105984,5000,3722,3722,OK,NOT_CHARGING,156.0,52.4,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,100,100,100,0,5000,1
2026-01-26T22:14:38.712731,ENGDEV0009,3980105984,5000,3723,3723,OK,NOT_CHARGING,156.0,52.2,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,100,100,100,0,5000,1
2026-01-26T22:14:43.742521,ENGDEV0009,3980105984,5000,3724,3724,OK,NOT_CHARGING,156.0,52.0,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,100,100,100,0,5000,1
2026-01-26T22:14:50.262411,ENGDEV0009,3980105984,5000,3725,3725,OK,NOT_CHARGING,156.0,51.9,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,100,100,100,0,5000,1
2026-01-26T22:14:53.920490,ENGDEV0009,3980105984,5000,3726,3726,OK,NOT_CHARGING,156.0,51.7,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,100,100,100,0,5000,1
2026-01-26T22:14:59.465135,ENGDEV0009,3980105984,5000,3727,3727,OK,NOT_CHARGING,156.0,51.7,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,100,100,100,0,5000,1
2026-01-26T22:15:05.526195,ENGDEV0009,3980105984,5000,3728,3728,OK,NOT_CHARGING,156.0,51.7,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,100,100,100,0,5000,1
2026-01-26T22:15:08.748628,ENGDEV0009,3980105984,5000,3729,3729,OK,NOT_CHARGING,156.0,51.2,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,100,100,100,0,5000,1
2026-01-26T22:15:13.841240,ENGDEV0009,3980105984,5000,3730,3730,OK,NOT_CHARGING,156.0,51.0,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,100,100,100,0,5000,1
2026-01-26T22:15:20.291745,ENGDEV0009,3980105984,5000,3731,3731,OK,NOT_CHARGING,156.0,51.0,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,100,100,100,0,5000,1
2026-01-26T22:15:23.989145,ENGDEV0009,3980105984,5000,3732,3732,OK,NOT_CHARGING,156.0,51.0,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,100,100,100,0,5000,1
2026-01-26T22:15:29.975462,ENGDEV0009,3980105984,5000,3733,3733,OK,NOT_CHARGING,156.0,50.7,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,100,100,100,0,5000,1
2026-01-26T22:15:34.137377,ENGDEV0009,3980105984,5000,3734,3734,OK,NOT_CHARGING,156.0,50.7,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,100,100,100,0,5000,1
2026-01-26T22:15:39.646252,ENGDEV0009,3980105984,5000,3735,3735,OK,NOT_CHARGING,156.0,50.5,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,100,100,100,0,5000,1
2026-01-26T22:15:45.265357,ENGDEV0009,3980105984,5000,3736,3736,OK,NOT_CHARGING,156.0,50.5,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,100,100,100,0,5000,1
2026-01-26T22:15:51.274857,ENGDEV0009,3980105984,5000,3737,3737,OK,NOT_CHARGING,156.0,50.5,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,100,100,100,0,5000,1
2026-01-26T22:15:54.950736,ENGDEV0009,3980105984,5000,3738,3738,OK,NOT_CHARGING,156.0,50.5,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,100,100,100,0,5000,1
2026-01-26T22:16:00.527960,ENGDEV0009,3980105984,5000,3739,3739,OK,NOT_CHARGING,156.0,50.2,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,100,100,100,0,5000,1
2026-01-26T22:16:03.851946,ENGDEV0009,3980105984,5000,3740,3740,OK,NOT_CHARGING,156.0,50.0,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,100,100,100,0,5000,1
2026-01-26T22:16:09.324155,ENGDEV0009,3980105984,5000,3741,3741,OK,NOT_CHARGING,156.0,50.0,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,100,100,100,0,5000,1
2026-01-26T22:16:14.887799,ENGDEV0009,3980105984,5000,3742,3742,OK,NOT_CHARGING,156.0,49.9,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,100,100,100,0,5000,1
2026-01-26T22:16:19.052553,ENGDEV0009,3980105984,5000,3743,3743,OK,NOT_CHARGING,156.0,49.9,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,100,100,100,0,5000,1
2026-01-26T22:16:24.643492,ENGDEV0009,3980105984,5000,3744,3744,OK,NOT_CHARGING,156.0,49.9,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,100,100,100,0,5000,1
2026-01-26T22:16:31.571431,ENGDEV0009,3980105984,5000,3745,3745,OK,NOT_CHARGING,156.0,49.9,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,100,100,100,0,5000,1
2026-01-26T22:16:33.880367,ENGDEV0009,3980105984,5000,3746,3746,OK,NOT_CHARGING,156.0,49.5,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,100,100,100,0,5000,1
2026-01-26T22:16:40.791774,ENGDEV0009,3980105984,5000,3747,3747,OK,NOT_CHARGING,156.0,49.5,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,100,100,100,0,5000,1
2026-01-26T22:16:44.113174,ENGDEV0009,3980105984,5000,3748,3748,OK,NOT_CHARGING,156.0,49.5,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,100,100,100,0,5000,1
2026-01-26T22:16:49.178681,ENGDEV0009,3980105984,5000,3749,3749,OK,NOT_CHARGING,156.0,49.2,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,100,100,100,0,5000,1
2026-01-26T22:16:54.778573,ENGDEV0009,3980105984,5000,3750,3750,OK,NOT_CHARGING,156.0,49.0,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,100,100,100,0,5000,1
2026-01-26T22:17:00.941641,ENGDEV0009,3980105984,5000,3751,3751,OK,NOT_CHARGING,156.0,48.9,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,100,100,100,0,5000,1
2026-01-26T22:17:04.594728,ENGDEV0009,3980105984,5000,3752,3752,OK,NOT_CHARGING,156.0,48.5,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,100,100,100,0,5000,1
2026-01-26T22:17:10.125323,ENGDEV0009,3980105984,5000,3753,3753,OK,NOT_CHARGING,156.0,48.5,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,100,100,100,0,5000,1
2026-01-26T22:17:14.324605,ENGDEV0009,3980105984,5000,3754,3754,OK,NOT_CHARGING,156.0,48.5,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,100,100,100,0,5000,1
2026-01-26T22:17:19.895406,ENGDEV0009,3980105984,5000,3755,3755,OK,NOT_CHARGING,156.0,48.2,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,100,100,100,0,5000,1
2026-01-26T22:17:25.452471,ENGDEV0009,3980105984,5000,3756,3756,OK,NOT_CHARGING,156.0,48.2,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,100,100,100,0,5000,1
2026-01-26T22:17:29.174703,ENGDEV0009,3980105984,5000,3757,3757,OK,NOT_CHARGING,156.0,48.2,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,100,100,100,0,5000,1
2026-01-26T22:17:35.255325,ENGDEV0009,3980105984,5000,3758,3758,OK,NOT_CHARGING,156.0,48.2,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,100,100,100,0,5000,1
2026-01-26T22:17:40.872907,ENGDEV0009,3980105984,5000,3759,3759,OK,NOT_CHARGING,156.0,48.0,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,100,100,100,0,5000,1
2026-01-26T22:17:45.012866,ENGDEV0009,3980105984,5000,3760,3760,OK,NOT_CHARGING,156.0,47.7,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,100,100,100,0,5000,1
2026-01-26T22:17:50.616475,ENGDEV0009,3980105984,5000,3761,3761,OK,NOT_CHARGING,156.0,47.7,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,100,100,100,0,5000,1
2026-01-26T22:17:54.328080,ENGDEV0009,3980105984,5000,3762,3762,OK,NOT_CHARGING,156.0,47.7,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,100,100,100,0,5000,1
2026-01-26T22:17:59.471456,ENGDEV0009,3980105984,5000,3763,3763,OK,NOT_CHARGING,156.0,47.5,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,100,100,100,0,5000,1
2026-01-26T22:18:05.539222,ENGDEV0009,3980105984,5000,3764,3764,OK,NOT_CHARGING,156.0,47.5,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,100,100,100,0,5000,1
2026-01-26T22:18:10.199537,ENGDEV0009,3980105984,5000,3765,3765,OK,NOT_CHARGING,156.0,47.5,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,100,100,100,0,5000,1
2026-01-26T22:18:14.885908,ENGDEV0009,3980105984,5000,3766,3766,OK,NOT_CHARGING,156.0,47.4,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,100,100,100,0,5000,1
2026-01-26T22:18:20.955995,ENGDEV0009,3980105984,5000,3767,3767,OK,NOT_CHARGING,156.0,47.2,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,100,100,100,0,5000,1
2026-01-26T22:18:24.732195,ENGDEV0009,3980105984,5000,3768,3768,OK,NOT_CHARGING,156.0,47.0,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,100,100,100,0,5000,1
2026-01-26T22:18:29.322713,ENGDEV0009,3980105984,5000,3769,3769,OK,NOT_CHARGING,156.0,46.9,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,100,100,100,0,5000,1
2026-01-26T22:18:34.031132,ENGDEV0009,3980105984,5000,3770,3770,OK,NOT_CHARGING,156.0,46.9,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,100,100,100,0,5000,1
2026-01-26T22:18:39.152171,ENGDEV0009,3980105984,5000,3771,3771,OK,NOT_CHARGING,156.0,46.7,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,100,100,100,0,5000,1
2026-01-26T22:18:44.758239,ENGDEV0009,3980105984,5000,3772,3772,OK,NOT_CHARGING,156.0,46.7,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,100,100,100,0,5000,1
2026-01-26T22:18:49.512136,ENGDEV0009,3980105984,5000,3773,3773,OK,NOT_CHARGING,156.0,46.5,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,100,100,100,0,5000,1
2026-01-26T22:18:54.140584,ENGDEV0009,3980105984,5000,3774,3774,OK,NOT_CHARGING,156.0,46.2,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,100,100,100,0,5000,1
2026-01-26T22:19:00.226812,ENGDEV0009,3980105984,5000,3775,3775,OK,NOT_CHARGING,156.0,46.2,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,100,100,100,0,5000,1
2026-01-26T22:19:04.031330,ENGDEV0009,3980105984,5000,3776,3776,OK,NOT_CHARGING,156.0,46.2,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,100,100,100,0,5000,1
2026-01-26T22:19:09.988894,ENGDEV0009,3980105984,5000,3777,3777,OK,NOT_CHARGING,156.0,46.0,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,100,100,100,0,5000,1
2026-01-26T22:19:15.585505,ENGDEV0009,3980105984,5000,3778,3778,OK,NOT_CHARGING,156.0,45.9,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,100,100,100,0,5000,1
2026-01-26T22:19:19.305929,ENGDEV0009,3980105984,5000,3779,3779,OK,NOT_CHARGING,156.0,45.9,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,100,100,100,0,5000,1
2026-01-26T22:19:24.491892,ENGDEV0009,3980105984,5000,3780,3780,OK,NOT_CHARGING,156.0,45.7,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,100,100,100,0,5000,1
2026-01-26T22:19:30.958904,ENGDEV0009,3980105984,5000,3781,3781,OK,NOT_CHARGING,156.0,45.7,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,100,100,100,0,5000,1
2026-01-26T22:19:34.720280,ENGDEV0009,3980105984,5000,3782,3782,OK,NOT_CHARGING,156.0,45.5,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,100,100,100,0,5000,1
2026-01-26T22:19:40.245025,ENGDEV0009,3980105984,5000,3783,3783,OK,NOT_CHARGING,156.0,45.4,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,100,100,100,0,5000,1
2026-01-26T22:19:44.448578,ENGDEV0009,3980105984,5000,3784,3784,OK,NOT_CHARGING,156.0,45.2,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,100,100,100,0,5000,1
2026-01-26T22:19:49.636352,ENGDEV0009,3980105984,5000,3785,3785,OK,NOT_CHARGING,156.0,45.2,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,100,100,100,0,5000,1
2026-01-26T22:19:54.750038,ENGDEV0009,3980105984,5000,3786,3786,OK,NOT_CHARGING,156.0,45.2,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,100,100,100,0,5000,1
2026-01-26T22:19:59.471667,ENGDEV0009,3980105984,5000,3787,3787,OK,NOT_CHARGING,156.0,45.2,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,100,100,100,0,5000,1
2026-01-26T22:20:05.080938,ENGDEV0009,3980105984,5000,3788,3788,OK,NOT_CHARGING,156.0,45.2,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,100,100,100,0,5000,1
2026-01-26T22:20:10.160443,ENGDEV0009,3980105984,5000,3789,3789,OK,NOT_CHARGING,156.0,44.9,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,100,100,100,0,5000,1
2026-01-26T22:20:14.378330,ENGDEV0009,3980105984,5000,3790,3790,OK,NOT_CHARGING,156.0,44.7,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,100,100,100,0,5000,1
2026-01-26T22:20:19.997324,ENGDEV0009,3980105984,5000,3791,3791,OK,NOT_CHARGING,156.0,44.7,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,100,100,100,0,5000,1
2026-01-26T22:20:24.647682,ENGDEV0009,3980105984,5000,3792,3792,OK,NOT_CHARGING,156.0,44.7,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,100,100,100,0,5000,1
2026-01-26T22:20:29.312748,ENGDEV0009,3980105984,5000,3793,3793,OK,NOT_CHARGING,156.0,44.7,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,100,100,100,0,5000,1
2026-01-26T22:20:34.468086,ENGDEV0009,3980105984,5000,3794,3794,OK,NOT_CHARGING,156.0,44.5,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,100,100,100,0,5000,1
2026-01-26T22:20:41.001109,ENGDEV0009,3980105984,5000,3795,3795,OK,NOT_CHARGING,156.0,44.4,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,100,100,100,0,5000,1
2026-01-26T22:20:44.351222,ENGDEV0009,3980105984,5000,3796,3796,OK,NOT_CHARGING,156.0,44.4,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,100,100,100,0,5000,1
2026-01-26T22:20:49.986173,ENGDEV0009,3980105984,5000,3797,3797,OK,NOT_CHARGING,156.0,44.2,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,100,100,100,0,5000,1
2026-01-26T22:20:54.250197,ENGDEV0009,3980105984,5000,3798,3798,OK,NOT_CHARGING,156.0,44.2,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,100,100,100,0,5000,1
2026-01-26T22:20:59.839365,ENGDEV0009,3980105984,5000,3799,3799,OK,NOT_CHARGING,156.0,44.0,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,100,100,100,0,5000,1
2026-01-26T22:21:05.471477,ENGDEV0009,3980105984,5000,3800,3800,OK,NOT_CHARGING,156.0,44.0,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,100,100,100,0,5000,1
2026-01-26T22:21:10.089719,ENGDEV0009,3980105984,5000,3801,3801,OK,NOT_CHARGING,156.0,44.0,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,100,100,100,0,5000,1
2026-01-26T22:21:14.381818,ENGDEV0009,3980105984,5000,3802,3802,OK,NOT_CHARGING,156.0,43.9,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,100,100,100,0,5000,1
2026-01-26T22:21:20.853923,ENGDEV0009,3980105984,5000,3803,3803,OK,NOT_CHARGING,156.0,43.9,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,100,100,100,0,5000,1
2026-01-26T22:21:24.585121,ENGDEV0009,3980105984,5000,3804,3804,OK,NOT_CHARGING,156.0,43.7,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,100,100,100,0,5000,1
2026-01-26T22:21:29.770190,ENGDEV0009,3980105984,5000,3805,3805,OK,NOT_CHARGING,156.0,43.5,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,100,100,100,0,5000,1
2026-01-26T22:21:34.408411,ENGDEV0009,3980105984,5000,3806,3806,OK,NOT_CHARGING,156.0,43.5,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,100,100,100,0,5000,1
